Format Version,1.22,Take Name,big_HJH2_fullset_Ground_FID_clean,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,08 Dec 1969 22:54:33 -0500,Total Frames in Take,6822,Total Exported Frames,6822,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4007,16.695833,-0.799124,0.088677,0.587539,-0.091304,-0.005110,1.328242,-0.475912,-0.125103,1.339853,-0.516357,-0.172901,1.337967,-0.530234,-0.211028,1.327854,-0.574602,-0.260976,1.340852,-0.531200,-0.124968,1.339866,-0.516298,-0.172894,1.337955,-0.530289,-0.213770,1.330459,-0.567582,-0.261134,1.340862,-0.531185,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061918,1.287875,-0.474167,-0.006250,1.359407,-0.471360,0.049344,1.284418,-0.470528
4008,16.700000,-0.799115,0.088886,0.587481,-0.091545,-0.005103,1.328253,-0.475907,-0.125093,1.339843,-0.516368,-0.172890,1.337950,-0.530248,-0.211014,1.327810,-0.574613,-0.260964,1.340838,-0.531223,-0.124957,1.339857,-0.516307,-0.172879,1.337944,-0.530303,-0.213744,1.330444,-0.567593,-0.261121,1.340854,-0.531206,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061908,1.287883,-0.474165,-0.006247,1.359395,-0.471366,0.049356,1.284410,-0.470528
4009,16.704167,-0.799125,0.088988,0.587427,-0.091700,-0.005096,1.328264,-0.475903,-0.125083,1.339835,-0.516379,-0.172878,1.337935,-0.530263,-0.210999,1.327778,-0.574627,-0.260953,1.340820,-0.531246,-0.124942,1.339845,-0.516320,-0.172876,1.337918,-0.530320,-0.213730,1.330422,-0.567611,-0.261116,1.340831,-0.531231,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061904,1.287871,-0.474171,-0.006236,1.359404,-0.471364,0.049361,1.284415,-0.470526
4010,16.708333,-0.799163,0.088898,0.587400,-0.091638,-0.005088,1.328261,-0.475905,-0.125072,1.339831,-0.516389,-0.172866,1.337931,-0.530277,-0.210982,1.327780,-0.574646,-0.260941,1.340809,-0.531267,-0.124930,1.339845,-0.516326,-0.172855,1.337920,-0.530334,-0.213715,1.330398,-0.567631,-0.261103,1.340823,-0.531253,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061897,1.287869,-0.474166,-0.006233,1.359392,-0.471368,0.049366,1.284411,-0.470526
4011,16.712500,-0.799137,0.089156,0.587350,-0.091930,-0.005083,1.328277,-0.475904,-0.125064,1.339823,-0.516402,-0.172858,1.337915,-0.530291,-0.210972,1.327731,-0.574654,-0.260933,1.340798,-0.531287,-0.124922,1.339835,-0.516343,-0.172846,1.337906,-0.530343,-0.213709,1.330384,-0.567648,-0.261101,1.340805,-0.531273,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061892,1.287880,-0.474165,-0.006222,1.359398,-0.471368,0.049381,1.284417,-0.470527
4012,16.716667,-0.799127,0.089364,0.587299,-0.092144,-0.005077,1.328287,-0.475899,-0.125055,1.339818,-0.516413,-0.172847,1.337904,-0.530303,-0.210959,1.327697,-0.574663,-0.260922,1.340793,-0.531307,-0.124913,1.339830,-0.516351,-0.172837,1.337888,-0.530363,-0.213703,1.330377,-0.567662,-0.261086,1.340805,-0.531294,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061883,1.287859,-0.474174,-0.006218,1.359390,-0.471368,0.049379,1.284415,-0.470526
4013,16.720833,-0.799152,0.089322,0.587277,-0.092107,-0.005071,1.328282,-0.475901,-0.125047,1.339813,-0.516421,-0.172839,1.337900,-0.530315,-0.210948,1.327696,-0.574679,-0.260913,1.340786,-0.531324,-0.124904,1.339826,-0.516358,-0.172827,1.337885,-0.530375,-0.213692,1.330360,-0.567673,-0.261075,1.340795,-0.531309,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061878,1.287867,-0.474174,-0.006213,1.359393,-0.471371,0.049385,1.284412,-0.470525
4014,16.725000,-0.799163,0.089353,0.587251,-0.092146,-0.005069,1.328284,-0.475903,-0.125042,1.339811,-0.516431,-0.172833,1.337896,-0.530327,-0.210940,1.327688,-0.574691,-0.260908,1.340781,-0.531341,-0.124900,1.339821,-0.516368,-0.172822,1.337878,-0.530388,-0.213684,1.330353,-0.567687,-0.261070,1.340791,-0.531329,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061873,1.287853,-0.474173,-0.006211,1.359387,-0.471371,0.049390,1.284418,-0.470531
4015,16.729167,-0.799191,0.089243,0.587245,-0.092046,-0.005064,1.328279,-0.475909,-0.125037,1.339810,-0.516438,-0.172828,1.337896,-0.530337,-0.210932,1.327698,-0.574705,-0.260902,1.340776,-0.531354,-0.124896,1.339820,-0.516377,-0.172815,1.337878,-0.530397,-0.213677,1.330351,-0.567698,-0.261062,1.340785,-0.531341,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061872,1.287874,-0.474180,-0.006209,1.359399,-0.471379,0.049401,1.284416,-0.470536
4016,16.733333,-0.799204,0.089249,0.587232,-0.092013,-0.005064,1.328267,-0.475911,-0.125035,1.339805,-0.516445,-0.172824,1.337894,-0.530346,-0.210927,1.327700,-0.574717,-0.260899,1.340778,-0.531366,-0.124891,1.339819,-0.516383,-0.172812,1.337879,-0.530408,-0.213678,1.330337,-0.567711,-0.261057,1.340781,-0.531354,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061867,1.287857,-0.474184,-0.006206,1.359392,-0.471385,0.049388,1.284401,-0.470539
4017,16.737500,-0.799173,0.089494,0.587199,-0.092247,-0.005066,1.328279,-0.475907,-0.125034,1.339803,-0.516451,-0.172824,1.337888,-0.530352,-0.210927,1.327669,-0.574717,-0.260898,1.340782,-0.531376,-0.124895,1.339810,-0.516392,-0.172812,1.337873,-0.530413,-0.213672,1.330328,-0.567717,-0.261048,1.340792,-0.531366,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061873,1.287863,-0.474187,-0.006204,1.359399,-0.471387,0.049396,1.284405,-0.470542
4018,16.741667,-0.799175,0.089435,0.587209,-0.092227,-0.005065,1.328286,-0.475918,-0.125035,1.339806,-0.516458,-0.172825,1.337889,-0.530358,-0.210928,1.327672,-0.574723,-0.260899,1.340777,-0.531381,-0.124890,1.339819,-0.516395,-0.172815,1.337868,-0.530420,-0.213671,1.330325,-0.567721,-0.261053,1.340786,-0.531372,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061870,1.287852,-0.474195,-0.006205,1.359395,-0.471391,0.049387,1.284407,-0.470549
4019,16.745833,-0.799207,0.089193,0.587246,-0.091951,-0.005067,1.328259,-0.475935,-0.125039,1.339802,-0.516465,-0.172829,1.337893,-0.530365,-0.210932,1.327706,-0.574737,-0.260903,1.340776,-0.531384,-0.124892,1.339812,-0.516409,-0.172812,1.337879,-0.530423,-0.213673,1.330329,-0.567724,-0.261061,1.340782,-0.531376,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061872,1.287854,-0.474199,-0.006210,1.359386,-0.471405,0.049387,1.284402,-0.470549
4020,16.750000,-0.799186,0.089330,0.587233,-0.092089,-0.005073,1.328266,-0.475934,-0.125044,1.339800,-0.516467,-0.172834,1.337888,-0.530367,-0.210938,1.327686,-0.574735,-0.260908,1.340776,-0.531386,-0.124896,1.339811,-0.516408,-0.172822,1.337873,-0.530429,-0.213678,1.330326,-0.567726,-0.261064,1.340784,-0.531381,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061873,1.287856,-0.474205,-0.006211,1.359387,-0.471408,0.049387,1.284407,-0.470554
4021,16.754167,-0.799163,0.089379,0.587247,-0.092145,-0.005075,1.328270,-0.475943,-0.125048,1.339800,-0.516473,-0.172839,1.337887,-0.530370,-0.210945,1.327679,-0.574734,-0.260913,1.340776,-0.531385,-0.124907,1.339809,-0.516414,-0.172824,1.337869,-0.530430,-0.213684,1.330333,-0.567733,-0.261061,1.340783,-0.531379,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061876,1.287840,-0.474211,-0.006213,1.359380,-0.471417,0.049386,1.284405,-0.470564
4022,16.758333,-0.799153,0.089372,0.587267,-0.092110,-0.005081,1.328264,-0.475954,-0.125055,1.339802,-0.516478,-0.172846,1.337891,-0.530373,-0.210955,1.327687,-0.574737,-0.260920,1.340783,-0.531385,-0.124906,1.339811,-0.516418,-0.172829,1.337871,-0.530436,-0.213690,1.330321,-0.567732,-0.261077,1.340784,-0.531377,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061884,1.287856,-0.474218,-0.006218,1.359384,-0.471425,0.049376,1.284405,-0.470568
4023,16.762500,-0.799129,0.089483,0.587269,-0.092206,-0.005090,1.328270,-0.475959,-0.125064,1.339804,-0.516483,-0.172856,1.337893,-0.530377,-0.210967,1.327679,-0.574736,-0.260930,1.340791,-0.531387,-0.124920,1.339812,-0.516422,-0.172835,1.337877,-0.530440,-0.213698,1.330335,-0.567736,-0.261080,1.340800,-0.531379,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061894,1.287843,-0.474225,-0.006224,1.359380,-0.471434,0.049374,1.284405,-0.470571
4024,16.766667,-0.799114,0.089492,0.587282,-0.092235,-0.005097,1.328274,-0.475970,-0.125074,1.339804,-0.516489,-0.172866,1.337891,-0.530380,-0.210978,1.327674,-0.574738,-0.260940,1.340788,-0.531387,-0.124926,1.339818,-0.516427,-0.172851,1.337872,-0.530446,-0.213714,1.330327,-0.567738,-0.261096,1.340797,-0.531378,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061900,1.287858,-0.474235,-0.006233,1.359378,-0.471438,0.049366,1.284403,-0.470585
4025,16.770833,-0.799126,0.089384,0.587304,-0.092096,-0.005104,1.328257,-0.475980,-0.125081,1.339800,-0.516494,-0.172874,1.337892,-0.530385,-0.210987,1.327691,-0.574746,-0.260948,1.340788,-0.531389,-0.124939,1.339809,-0.516433,-0.172855,1.337875,-0.530448,-0.213713,1.330342,-0.567739,-0.261097,1.340794,-0.531380,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061906,1.287854,-0.474242,-0.006239,1.359383,-0.471447,0.049366,1.284403,-0.470587
4026,16.775000,-0.799114,0.089444,0.587300,-0.092169,-0.005112,1.328268,-0.475986,-0.125089,1.339805,-0.516500,-0.172882,1.337894,-0.530391,-0.210996,1.327685,-0.574749,-0.260957,1.340792,-0.531394,-0.124946,1.339813,-0.516438,-0.172868,1.337873,-0.530454,-0.213732,1.330340,-0.567745,-0.261108,1.340799,-0.531384,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061906,1.287844,-0.474253,-0.006246,1.359385,-0.471455,0.049366,1.284408,-0.470599
4027,16.779167,-0.799139,0.089267,0.587320,-0.091997,-0.005118,1.328257,-0.475999,-0.125096,1.339805,-0.516508,-0.172889,1.337897,-0.530399,-0.211002,1.327707,-0.574762,-0.260964,1.340788,-0.531401,-0.124949,1.339818,-0.516445,-0.172878,1.337882,-0.530460,-0.213737,1.330334,-0.567750,-0.261112,1.340800,-0.531391,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061919,1.287840,-0.474257,-0.006256,1.359369,-0.471467,0.049344,1.284399,-0.470601
4028,16.783333,-0.799160,0.089090,0.587345,-0.091825,-0.005124,1.328243,-0.476014,-0.125104,1.339800,-0.516515,-0.172897,1.337896,-0.530406,-0.211010,1.327724,-0.574773,-0.260971,1.340780,-0.531405,-0.124958,1.339810,-0.516455,-0.172880,1.337877,-0.530469,-0.213748,1.330345,-0.567758,-0.261127,1.340789,-0.531397,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061926,1.287833,-0.474270,-0.006261,1.359378,-0.471467,0.049344,1.284388,-0.470612
4029,16.787500,-0.799150,0.089128,0.587348,-0.091858,-0.005128,1.328243,-0.476021,-0.125108,1.339800,-0.516521,-0.172901,1.337895,-0.530411,-0.211015,1.327720,-0.574777,-0.260975,1.340781,-0.531409,-0.124968,1.339810,-0.516461,-0.172886,1.337881,-0.530471,-0.213751,1.330343,-0.567765,-0.261130,1.340786,-0.531400,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061930,1.287835,-0.474275,-0.006263,1.359381,-0.471480,0.049336,1.284392,-0.470628
4030,16.791667,-0.799092,0.089463,0.587323,-0.092194,-0.005130,1.328264,-0.476023,-0.125110,1.339800,-0.516530,-0.172904,1.337889,-0.530418,-0.211020,1.327677,-0.574773,-0.260978,1.340787,-0.531416,-0.124969,1.339809,-0.516469,-0.172892,1.337875,-0.530478,-0.213762,1.330336,-0.567771,-0.261123,1.340793,-0.531406,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061940,1.287838,-0.474281,-0.006267,1.359375,-0.471490,0.049329,1.284395,-0.470630
4031,16.795833,-0.799074,0.089544,0.587323,-0.092273,-0.005132,1.328267,-0.476031,-0.125112,1.339798,-0.516539,-0.172906,1.337886,-0.530425,-0.211024,1.327666,-0.574776,-0.260980,1.340787,-0.531422,-0.124971,1.339811,-0.516477,-0.172897,1.337867,-0.530488,-0.213760,1.330327,-0.567777,-0.261133,1.340797,-0.531412,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061944,1.287836,-0.474293,-0.006274,1.359379,-0.471500,0.049325,1.284390,-0.470637
4032,16.800000,-0.799095,0.089374,0.587352,-0.092078,-0.005132,1.328243,-0.476046,-0.125113,1.339791,-0.516545,-0.172907,1.337884,-0.530431,-0.211026,1.327685,-0.574788,-0.260982,1.340783,-0.531425,-0.124974,1.339803,-0.516486,-0.172892,1.337870,-0.530491,-0.213773,1.330320,-0.567780,-0.261131,1.340792,-0.531418,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061947,1.287858,-0.474301,-0.006275,1.359373,-0.471509,0.049330,1.284394,-0.470650
4033,16.804167,-0.799091,0.089323,0.587374,-0.092018,-0.005133,1.328233,-0.476058,-0.125116,1.339786,-0.516552,-0.172911,1.337881,-0.530436,-0.211030,1.327689,-0.574793,-0.260985,1.340779,-0.531426,-0.124975,1.339797,-0.516493,-0.172894,1.337863,-0.530497,-0.213766,1.330314,-0.567778,-0.261142,1.340787,-0.531419,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061942,1.287836,-0.474314,-0.006272,1.359379,-0.471515,0.049320,1.284380,-0.470655
4034,16.808333,-0.799068,0.089399,0.587383,-0.092087,-0.005133,1.328236,-0.476065,-0.125116,1.339786,-0.516556,-0.172912,1.337880,-0.530438,-0.211034,1.327681,-0.574791,-0.260986,1.340782,-0.531425,-0.124974,1.339794,-0.516497,-0.172900,1.337865,-0.530500,-0.213773,1.330307,-0.567780,-0.261141,1.340786,-0.531420,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061941,1.287829,-0.474321,-0.006271,1.359370,-0.471530,0.049328,1.284392,-0.470667
4035,16.812500,-0.799018,0.089623,0.587381,-0.092308,-0.005133,1.328249,-0.476069,-0.125118,1.339787,-0.516560,-0.172914,1.337878,-0.530438,-0.211040,1.327655,-0.574783,-0.260988,1.340788,-0.531423,-0.124973,1.339799,-0.516501,-0.172901,1.337861,-0.530502,-0.213776,1.330299,-0.567782,-0.261141,1.340795,-0.531417,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061948,1.287849,-0.474327,-0.006276,1.359369,-0.471540,0.049318,1.284387,-0.470673
4036,16.816667,-0.798995,0.089719,0.587384,-0.092397,-0.005134,1.328254,-0.476070,-0.125119,1.339787,-0.516561,-0.172916,1.337877,-0.530437,-0.211043,1.327645,-0.574778,-0.260990,1.340793,-0.531420,-0.124978,1.339793,-0.516505,-0.172904,1.337860,-0.530501,-0.213778,1.330302,-0.567777,-0.261144,1.340796,-0.531414,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061945,1.287831,-0.474339,-0.006272,1.359368,-0.471546,0.049321,1.284387,-0.470683
4037,16.820833,-0.798972,0.089811,0.587387,-0.092486,-0.005132,1.328263,-0.476072,-0.125118,1.339792,-0.516562,-0.172916,1.337880,-0.530436,-0.211045,1.327639,-0.574773,-0.260989,1.340799,-0.531417,-0.124981,1.339803,-0.516502,-0.172902,1.337861,-0.530498,-0.213778,1.330289,-0.567770,-0.261141,1.340805,-0.531410,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061944,1.287833,-0.474345,-0.006273,1.359373,-0.471551,0.049320,1.284381,-0.470689
4038,16.825000,-0.798979,0.089642,0.587434,-0.092297,-0.005133,1.328246,-0.476089,-0.125122,1.339791,-0.516566,-0.172920,1.337885,-0.530438,-0.211052,1.327665,-0.574778,-0.260994,1.340801,-0.531411,-0.124979,1.339800,-0.516509,-0.172903,1.337867,-0.530500,-0.213786,1.330294,-0.567770,-0.261142,1.340810,-0.531408,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061946,1.287843,-0.474345,-0.006273,1.359372,-0.471557,0.049315,1.284382,-0.470696
4039,16.829167,-0.798952,0.089671,0.587463,-0.092316,-0.005139,1.328243,-0.476102,-0.125131,1.339790,-0.516570,-0.172931,1.337885,-0.530438,-0.211066,1.327663,-0.574775,-0.261005,1.340804,-0.531405,-0.124985,1.339804,-0.516507,-0.172916,1.337870,-0.530505,-0.213795,1.330285,-0.567767,-0.261155,1.340807,-0.531398,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061948,1.287838,-0.474357,-0.006272,1.359376,-0.471566,0.049311,1.284379,-0.470704
4040,16.833333,-0.798871,0.090051,0.587463,-0.092642,-0.005144,1.328253,-0.476106,-0.125137,1.339789,-0.516575,-0.172938,1.337881,-0.530438,-0.211079,1.327624,-0.574761,-0.261011,1.340820,-0.531400,-0.124994,1.339796,-0.516515,-0.172922,1.337862,-0.530505,-0.213807,1.330281,-0.567763,-0.261166,1.340817,-0.531396,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061954,1.287850,-0.474358,-0.006279,1.359374,-0.471571,0.049310,1.284388,-0.470704
4041,16.837500,-0.798815,0.090292,0.587468,-0.092862,-0.005148,1.328270,-0.476106,-0.125141,1.339796,-0.516574,-0.172944,1.337886,-0.530432,-0.211090,1.327607,-0.574746,-0.261017,1.340837,-0.531391,-0.124996,1.339804,-0.516515,-0.172931,1.337864,-0.530506,-0.213817,1.330283,-0.567759,-0.261163,1.340844,-0.531385,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061888,1.287763,-0.474549,-0.006281,1.359373,-0.471577,0.049301,1.284388,-0.470710
4042,16.841667,-0.798841,0.090082,0.587503,-0.092617,-0.005157,1.328253,-0.476111,-0.125152,1.339799,-0.516570,-0.172955,1.337896,-0.530428,-0.211101,1.327643,-0.574748,-0.261028,1.340843,-0.531383,-0.125006,1.339811,-0.516513,-0.172937,1.337875,-0.530491,-0.213830,1.330281,-0.567754,-0.261176,1.340846,-0.531377,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061966,1.287850,-0.474367,-0.006291,1.359371,-0.471581,0.049301,1.284375,-0.470716
4043,16.845833,-0.798857,0.089908,0.587550,-0.092349,-0.005167,1.328219,-0.476123,-0.125163,1.339797,-0.516570,-0.172966,1.337904,-0.530427,-0.211115,1.327682,-0.574752,-0.261039,1.340856,-0.531376,-0.125021,1.339807,-0.516510,-0.172949,1.337885,-0.530493,-0.213838,1.330295,-0.567748,-0.261188,1.340857,-0.531372,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061970,1.287842,-0.474371,-0.006297,1.359373,-0.471587,0.049293,1.284381,-0.470724
4044,16.850000,-0.798840,0.089932,0.587572,-0.092339,-0.005176,1.328216,-0.476130,-0.125174,1.339800,-0.516571,-0.172978,1.337910,-0.530426,-0.211129,1.327690,-0.574749,-0.261050,1.340867,-0.531371,-0.125026,1.339806,-0.516517,-0.172960,1.337891,-0.530485,-0.213852,1.330302,-0.567738,-0.261201,1.340872,-0.531366,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061927,1.287782,-0.474552,-0.006307,1.359378,-0.471593,0.049284,1.284388,-0.470726
4045,16.854167,-0.798812,0.090062,0.587572,-0.092454,-0.005188,1.328227,-0.476129,-0.125186,1.339807,-0.516570,-0.172990,1.337916,-0.530423,-0.211144,1.327683,-0.574741,-0.261063,1.340879,-0.531366,-0.125042,1.339815,-0.516514,-0.172971,1.337899,-0.530488,-0.213870,1.330302,-0.567737,-0.261212,1.340877,-0.531363,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061924,1.287760,-0.474562,-0.006317,1.359371,-0.471593,0.049278,1.284385,-0.470733
4046,16.858333,-0.798776,0.090199,0.587582,-0.092562,-0.005197,1.328236,-0.476132,-0.125196,1.339814,-0.516571,-0.173002,1.337923,-0.530421,-0.211158,1.327679,-0.574734,-0.261074,1.340895,-0.531361,-0.125058,1.339820,-0.516511,-0.172984,1.337899,-0.530487,-0.213878,1.330311,-0.567734,-0.261218,1.340901,-0.531352,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.061943,1.287758,-0.474561,-0.006331,1.359376,-0.471594,0.049263,1.284389,-0.470738
4047,16.862500,-0.798755,0.090230,0.587603,-0.092588,-0.005206,1.328241,-0.476142,-0.125206,1.339820,-0.516574,-0.173013,1.337929,-0.530422,-0.211172,1.327683,-0.574731,-0.261085,1.340903,-0.531357,-0.125059,1.339830,-0.516513,-0.172995,1.337914,-0.530489,-0.213892,1.330321,-0.567733,-0.261235,1.340904,-0.531352,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.062013,1.287839,-0.474379,-0.006340,1.359375,-0.471603,0.049254,1.284382,-0.470739
4048,16.866667,-0.798711,0.090420,0.587609,-0.092737,-0.005217,1.328244,-0.476142,-0.125218,1.339820,-0.516574,-0.173025,1.337929,-0.530418,-0.211188,1.327667,-0.574721,-0.261097,1.340915,-0.531350,-0.125071,1.339830,-0.516517,-0.173012,1.337908,-0.530487,-0.213908,1.330325,-0.567730,-0.261243,1.340920,-0.531342,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.062029,1.287853,-0.474382,-0.006355,1.359369,-0.471606,0.049244,1.284384,-0.470743
4049,16.870833,-0.798754,0.090176,0.587635,-0.092445,-0.005226,1.328223,-0.476143,-0.125227,1.339823,-0.516568,-0.173034,1.337941,-0.530414,-0.211196,1.327711,-0.574726,-0.261106,1.340923,-0.531345,-0.125084,1.339831,-0.516511,-0.173022,1.337917,-0.530483,-0.213910,1.330332,-0.567727,-0.261255,1.340927,-0.531339,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.062030,1.287831,-0.474388,-0.006359,1.359373,-0.471605,0.049231,1.284374,-0.470745
4050,16.875000,-0.798768,0.090065,0.587660,-0.092265,-0.005232,1.328204,-0.476146,-0.125234,1.339827,-0.516564,-0.173041,1.337952,-0.530411,-0.211204,1.327742,-0.574726,-0.261113,1.340937,-0.531339,-0.125093,1.339838,-0.516506,-0.173023,1.337932,-0.530477,-0.213922,1.330339,-0.567722,-0.261259,1.340937,-0.531332,-0.034866,1.355466,-0.290421,0.017293,1.353229,-0.289114,-0.081474,1.267212,-0.397846,-0.004909,1.328086,-0.476047,,,,-0.062036,1.287837,-0.474382,-0.006370,1.359369,-0.471609,0.049227,1.284389,-0.470749
